lat	lng
40.805378	-73.962059
40.788788	-73.940613
40.804562	-73.939926
40.797276	-73.938354
40.830757	-73.947212
40.787899	-73.953728
40.817776	-73.938126
40.804611	-73.937843
40.788155	-73.953476
40.810574	-73.95211
40.828201	-73.949219
40.80238	-73.949272
40.842739	-73.942375
40.819706	-73.936905
40.810612	-73.950836
40.810474	-73.94368
40.807842	-73.945648
40.786396	-73.952248
40.787342	-73.954163
40.810867	-73.952888
40.786068	-73.951324
40.804253	-73.937202
40.789726	-73.952293
40.822708	-73.953125
40.808544	-73.94519
40.842098	-73.939011
40.81554	-73.939713
40.805763	-73.954269
40.790764	-73.953819
40.823578	-73.937607
40.786182	-73.94265
40.7957	-73.932175
40.808781	-73.944649
40.805943	-73.939034
40.804901	-73.962448
40.825211	-73.951157
40.793011	-73.944107
40.789719	-73.952271
40.793327	-73.940445
40.807961	-73.964111
40.807926	-73.963882
40.834866	-73.944481
40.790737	-73.953781
40.809898	-73.950363
40.790501	-73.951904
40.807014	-73.96434
40.820358	-73.954483
40.806866	-73.964684
40.805279	-73.954674
40.790806	-73.942619
40.78965	-73.952164
40.822067	-73.953506
40.788071	-73.953629
40.804756	-73.938156
40.808079	-73.945084
40.841454	-73.94207
40.790035	-73.952087
40.801327	-73.960091
40.800575	-73.946251
40.807976	-73.963684
40.808243	-73.945068
40.809795	-73.951363
40.804077	-73.936722
40.802399	-73.938797
40.798893	-73.941544
40.800976	-73.958633
40.814049	-73.941055
40.805229	-73.939194
40.82291	-73.941795
40.808956	-73.944527
40.799553	-73.951408
40.801792	-73.949707
40.840996	-73.942307
40.786942	-73.941948
40.807518	-73.949318
40.824268	-73.940674
40.791718	-73.944801
40.824787	-73.95182
40.789772	-73.954453
40.804134	-73.962944
40.808105	-73.945152
40.824406	-73.952003
40.803959	-73.955582
40.787811	-73.955238
40.872375	-73.912483
40.810402	-73.951782
40.804707	-73.955208
40.805996	-73.965164
40.810074	-73.947357
40.791763	-73.953178
40.809265	-73.948898
40.824799	-73.944183
40.783993	-73.944138
40.809139	-73.952057
40.811401	-73.949867
40.815075	-73.943672
40.795616	-73.932205
40.861816	-73.930092
40.786331	-73.950455
40.790558	-73.951759
40.802021	-73.943382
40.790726	-73.953827
40.80442	-73.937149
40.855385	-73.929459
40.841629	-73.940903
40.784203	-73.947243
40.805458	-73.939072
40.786648	-73.950752
40.806744	-73.94294
40.813744	-73.959457
40.796928	-73.937981
40.820576	-73.934479
40.807667	-73.93914
40.789543	-73.952042
40.789375	-73.952225
40.842033	-73.942352
40.853931	-73.930428
40.802906	-73.963669
40.805077	-73.938812
40.795616	-73.932808
40.805096	-73.954865
40.806622	-73.961075
40.803944	-73.96627
40.809013	-73.944504
40.789421	-73.954697
40.795334	-73.932785
40.817139	-73.942039
40.825314	-73.939987
40.824116	-73.937073
40.821732	-73.954208
40.790752	-73.953705
40.867596	-73.921211
40.815586	-73.958115
40.808014	-73.944992
40.792549	-73.947006
40.80785	-73.963936
40.805359	-73.962135
40.796257	-73.947617
40.802212	-73.936897
40.792229	-73.94416
40.806606	-73.942497
40.809731	-73.949516
40.810356	-73.95108
40.843735	-73.93914
40.810532	-73.951797
40.812649	-73.942039
40.795639	-73.932281
40.800602	-73.954567
40.81076	-73.952385
40.804031	-73.937752
40.817181	-73.942451
40.785599	-73.943031
40.808155	-73.963867
40.865566	-73.927063
40.810688	-73.952202
40.813541	-73.93692
40.787098	-73.9534
40.7952	-73.93325
40.796299	-73.94754
40.789608	-73.952126
40.807686	-73.945297
40.841213	-73.942345
40.811329	-73.957687
40.810452	-73.947395
40.80991	-73.942337
40.843292	-73.939095
40.798023	-73.942078
40.790695	-73.95369
40.848721	-73.932076
40.807861	-73.945213
40.795513	-73.932236
40.787327	-73.954483
40.802692	-73.949127
40.839207	-73.940277
40.789722	-73.952309
40.837132	-73.942657
40.790783	-73.945229
40.789791	-73.952347
40.801952	-73.949738
40.853397	-73.930801
40.821056	-73.950577
40.796349	-73.941177
40.810848	-73.936974
40.791248	-73.951134
40.798813	-73.942078
40.800644	-73.954552
40.810719	-73.961731
40.792828	-73.950073
40.802856	-73.963791
40.812443	-73.941948
40.793808	-73.951462
40.797768	-73.940071
40.811302	-73.952148
40.81797	-73.960785
40.787827	-73.946884
40.79076	-73.953804
40.806702	-73.949944
40.8423	-73.942238
40.871761	-73.912971
40.816006	-73.939545
40.808685	-73.944778
40.808491	-73.944801
40.795723	-73.932388
40.796963	-73.937912
40.802914	-73.963684
40.801888	-73.94902
40.811436	-73.942726
40.809483	-73.944412
40.789631	-73.952133
40.842129	-73.942192
40.819122	-73.944542
40.800018	-73.946945
40.804668	-73.937988
40.792141	-73.9505
40.810051	-73.951355
40.802834	-73.956329
40.808964	-73.948387
40.8391	-73.94017
40.794247	-73.94278
40.848103	-73.934578
40.787895	-73.953751
40.790779	-73.953659
40.802639	-73.9338
40.788967	-73.952461
40.805325	-73.939018
40.841373	-73.942047
40.807011	-73.953308
40.78513	-73.949219
40.825356	-73.940071
40.800423	-73.957588
40.79586	-73.93544
40.804508	-73.937515
40.799953	-73.938622
40.791908	-73.952957
40.805382	-73.961845
40.785294	-73.951294
40.791378	-73.944702
40.805092	-73.938988
40.789619	-73.954353
40.798752	-73.94178
40.80534	-73.961983
40.786491	-73.952286
40.808311	-73.952583
40.813347	-73.948753
40.848736	-73.934402
40.867619	-73.921257
40.813534	-73.944832
40.79631	-73.938385
40.792439	-73.952499
40.788368	-73.940941
40.824406	-73.944412
40.805183	-73.939247
40.793839	-73.943039
40.817116	-73.938583
40.805103	-73.954994
40.796982	-73.949234
40.79813	-73.952202
40.840832	-73.942352
40.790234	-73.951973
40.797836	-73.948425
40.841381	-73.942429
40.814548	-73.940414
40.80806	-73.944923
40.814178	-73.940666
40.789577	-73.952087
40.805737	-73.940483
40.790195	-73.952133
40.80513	-73.93914
40.79052	-73.951988
40.79071	-73.953857
40.826126	-73.949669
40.821747	-73.938873
40.810444	-73.943581
40.804405	-73.939842
40.789726	-73.952354
40.855034	-73.933411
40.796272	-73.935638
40.804401	-73.955299
40.802925	-73.963608
40.845531	-73.93869
40.80267	-73.944969
40.789921	-73.952347
40.802872	-73.94915
40.802032	-73.949944
40.790642	-73.953972
40.841606	-73.941002
40.842484	-73.942528
40.82962	-73.937248
40.803242	-73.948837
40.806561	-73.953758
40.806141	-73.941521
40.806721	-73.961243
40.849964	-73.936089
40.810898	-73.946808
40.813374	-73.945541
40.808567	-73.95237
40.805443	-73.9618
40.790695	-73.954117
40.805038	-73.93927
40.808105	-73.945175
40.801189	-73.959595
40.824631	-73.940643
40.837341	-73.94249
40.811676	-73.942551
40.814232	-73.940849
40.842644	-73.939339
40.844406	-73.937256
40.798332	-73.932617
40.807598	-73.963943
40.811062	-73.943214
40.798443	-73.948204
40.787457	-73.954964
40.805038	-73.93898
40.808903	-73.951988
40.805538	-73.962097
40.791119	-73.951317
40.825577	-73.943611
40.807713	-73.94561
40.790794	-73.953674
40.807728	-73.945206
40.81179	-73.949928
40.805229	-73.939217
40.810532	-73.95266
40.822266	-73.953377
40.805382	-73.939087
40.789494	-73.951973
40.797981	-73.939957
40.788666	-73.95546
40.791569	-73.938835
40.790981	-73.953499
40.813332	-73.945335
40.801407	-73.956375
40.838982	-73.941078
40.807777	-73.945084
40.788288	-73.947014
40.798252	-73.941795
40.816757	-73.942795
40.80938	-73.959358
40.821957	-73.93869
40.847462	-73.938065
40.787411	-73.941612
40.787308	-73.954086
40.805061	-73.954933
40.796082	-73.935463
40.825821	-73.950737
40.808308	-73.940971
40.847561	-73.935669
40.804955	-73.939278
40.789558	-73.954376
40.795357	-73.933685
40.804516	-73.955231
40.823208	-73.94532
40.810776	-73.939079
40.789124	-73.954491
40.805847	-73.954208
40.797211	-73.938278
40.841106	-73.942078
40.805	-73.938972
40.82766	-73.949356
40.868191	-73.919296
40.789665	-73.952339
40.791702	-73.952866
40.812851	-73.955879
40.790073	-73.95192
40.793869	-73.943069
40.796902	-73.942886
40.78722	-73.952309
40.784904	-73.949196
40.80138	-73.948044
40.849613	-73.936188
40.804523	-73.939651
40.814266	-73.94062
40.815044	-73.947411
40.799477	-73.943428
40.804043	-73.966759
40.807911	-73.945602
40.810543	-73.958237
40.839546	-73.940506
40.81078	-73.962051
40.81089	-73.952721
40.798973	-73.952255
40.805237	-73.939186
40.813961	-73.955948
40.84243	-73.939331
40.802856	-73.949005
40.850018	-73.935555
40.804482	-73.937538
40.803654	-73.937958
40.804283	-73.955208
40.805302	-73.939171
40.806953	-73.9608
40.803143	-73.952423
40.795238	-73.932091
40.79089	-73.953629
40.805664	-73.947136
40.785667	-73.949966
40.80941	-73.94416
40.798122	-73.937057
40.826393	-73.95018
40.80603	-73.953987
40.805222	-73.939217
40.813122	-73.956223
40.811272	-73.952164
40.791954	-73.946434
40.798302	-73.952652
40.807934	-73.945358
40.807571	-73.949432
40.805122	-73.939301
40.784485	-73.947037
40.810745	-73.952667
40.796726	-73.938133
40.824196	-73.944946
40.785896	-73.942741
40.787228	-73.95385
40.840858	-73.942451
40.794838	-73.950951
40.819977	-73.936699
40.801849	-73.949654
40.784496	-73.947128
40.790237	-73.939728
40.790802	-73.953773
40.847931	-73.937782
40.822601	-73.942101
40.805161	-73.962341
40.787884	-73.953606
40.82008	-73.936607
40.807976	-73.945236
40.839737	-73.940536
40.81023	-73.951424
40.84111	-73.942513
40.805134	-73.939262
40.801643	-73.948769
40.804398	-73.937416
40.803146	-73.956215
40.798496	-73.953003
40.789387	-73.954697
40.804325	-73.945869
40.806126	-73.940346
40.803719	-73.937927
40.831715	-73.935524
40.820019	-73.944077
40.785381	-73.949249
40.790577	-73.95417
40.822968	-73.941803
40.796513	-73.938126
40.802334	-73.934692
40.793667	-73.940094
40.80521	-73.939262
40.804813	-73.951851
40.790741	-73.953995
40.839924	-73.940712
40.785172	-73.949089
40.793301	-73.938774
40.810986	-73.952705
40.79018	-73.951981
40.790844	-73.95372
40.805641	-73.961945
40.78603	-73.95092
40.787323	-73.949799
40.803883	-73.94825
40.787422	-73.954102
40.791393	-73.944839
40.806583	-73.946472
40.79134	-73.944778
40.804901	-73.938919
40.847355	-73.937965
40.805569	-73.961845
40.80547	-73.965714
40.795948	-73.943489
40.825523	-73.951012
40.793156	-73.949821
40.796036	-73.935295
40.795212	-73.942207
40.804066	-73.941887
40.825916	-73.943413
40.790668	-73.954033
40.811062	-73.95787
40.801758	-73.948982
40.810448	-73.952812
40.812988	-73.941742
40.798489	-73.941689
40.805916	-73.940857
40.790138	-73.952347
40.842339	-73.942261
40.850853	-73.937744
40.80518	-73.939148
40.804829	-73.938858
40.802425	-73.956833
40.816406	-73.946358
40.810307	-73.961639
40.813511	-73.941193
40.79599	-73.932442
40.801159	-73.957504
40.79847	-73.94175
40.831005	-73.947266
40.867626	-73.921028
40.798782	-73.941666
40.83115	-73.941307
40.82011	-73.955276
40.789703	-73.952415
40.789898	-73.952278
40.805023	-73.962105
40.805912	-73.954254
40.786392	-73.951988
40.802975	-73.963608
40.805557	-73.961838
40.805241	-73.939056
40.79063	-73.954269
40.795589	-73.9328
40.816284	-73.946815
40.789772	-73.952225
40.805416	-73.939148
40.810936	-73.952805
40.810566	-73.952728
40.787613	-73.953766
40.804661	-73.939774
40.801102	-73.959496
40.810722	-73.962128
40.795544	-73.932205
40.80508	-73.939499
40.791054	-73.95311
40.786594	-73.950493
40.805145	-73.938904
40.789139	-73.954781
40.834641	-73.942116
40.805382	-73.939056
40.810333	-73.951271
40.809082	-73.944366
40.80801	-73.952744
40.805584	-73.962074
40.79007	-73.954025
40.870132	-73.915504
40.805916	-73.954391
40.80455	-73.937172
40.822586	-73.953094
40.804714	-73.962509
40.790874	-73.953613
40.810841	-73.952492
40.80434	-73.939224
40.80571	-73.939018
40.828983	-73.948776
40.790844	-73.9534
40.813972	-73.94091
40.790844	-73.953362
40.804455	-73.966415
40.797199	-73.949295
40.806622	-73.942436
40.808445	-73.952385
40.846863	-73.935471
40.805134	-73.939049
40.810707	-73.952431
40.80864	-73.947235
40.806656	-73.961151
40.826382	-73.939369
40.824287	-73.93721
40.789558	-73.954559
40.829357	-73.948456
40.838547	-73.941635
40.796928	-73.937973
40.790707	-73.953781
40.805111	-73.954964
40.80806	-73.94548
40.809605	-73.953049
40.831791	-73.942848
40.806221	-73.954086
40.789864	-73.952309
40.828506	-73.949112
40.808353	-73.946533
40.821793	-73.942688
40.810589	-73.952209
40.795029	-73.936218
40.805161	-73.938873
40.805161	-73.93914
40.820614	-73.939934
40.856377	-73.936256
40.829056	-73.942085
40.805206	-73.939095
40.826542	-73.946709
40.802238	-73.939072
40.789932	-73.952202
40.802765	-73.963997
