lat	lng
40.801746	-73.959389
40.788631	-73.953239
40.818394	-73.937881
40.827415	-73.949867
40.81601	-73.9543
40.82196	-73.950081
40.816612	-73.93914
40.866859	-73.923386
40.804298	-73.955551
40.807442	-73.944557
40.829659	-73.948334
40.803219	-73.952545
40.80405	-73.936699
40.834263	-73.944939
40.808071	-73.948776
40.789463	-73.952644
40.789837	-73.939873
40.804745	-73.94783
40.867779	-73.921112
40.812683	-73.9496
40.815289	-73.95475
40.815472	-73.947426
40.804657	-73.939606
40.804302	-73.954971
40.848572	-73.937973
40.820869	-73.943481
40.800598	-73.944366
40.839855	-73.940765
40.834866	-73.944481
40.836498	-73.943039
40.783329	-73.944679
40.814713	-73.940277
40.801548	-73.956215
40.805038	-73.939034
40.8074	-73.944443
40.833351	-73.941757
40.82972	-73.947884
40.788788	-73.955093
40.786324	-73.95179
40.811401	-73.942871
40.801865	-73.957169
40.791756	-73.952919
40.836628	-73.946938
40.846996	-73.935364
40.805225	-73.939148
40.84621	-73.938545
40.815491	-73.943985
40.811447	-73.946724
40.795479	-73.934174
40.83419	-73.944839
40.814503	-73.947945
40.825249	-73.936562
40.791481	-73.951035
40.820271	-73.943695
40.805099	-73.93924
40.848549	-73.93438
40.802139	-73.961319
40.823338	-73.952606
40.8288	-73.948807
40.795265	-73.933067
40.796997	-73.949249
40.788738	-73.955109
40.823978	-73.944893
40.804935	-73.954926
40.79615	-73.949989
40.81665	-73.946449
40.81427	-73.948021
40.798115	-73.946144
40.804134	-73.96669
40.80965	-73.94429
40.792679	-73.950027
40.797649	-73.948669
40.810993	-73.953445
40.810795	-73.957718
40.800217	-73.946861
40.833458	-73.945518
40.787685	-73.953995
40.787849	-73.947464
40.804104	-73.966476
40.820015	-73.936668
40.807716	-73.96405
40.802994	-73.944756
40.80748	-73.945572
40.813911	-73.940514
40.815014	-73.958603
40.78783	-73.941292
40.83786	-73.942047
40.817982	-73.941559
40.811737	-73.951759
40.824291	-73.951912
40.825176	-73.944
40.855412	-73.929176
40.786484	-73.951973
40.797935	-73.947647
40.820007	-73.955254
40.798721	-73.941719
40.812763	-73.942032
40.837662	-73.942162
40.803001	-73.956261
40.808079	-73.963554
40.809032	-73.940559
40.786236	-73.942245
40.803188	-73.964363
40.805687	-73.954079
40.866894	-73.923607
40.827892	-73.949211
40.863827	-73.929832
40.801067	-73.95903
40.84515	-73.938744
40.805222	-73.945137
40.800808	-73.946663
40.787403	-73.94751
40.822285	-73.949722
40.799911	-73.93853
40.822742	-73.941994
40.801365	-73.948097
40.798931	-73.951881
40.820148	-73.954933
40.806576	-73.961159
40.802521	-73.950737
40.793339	-73.949524
40.805943	-73.939056
40.799576	-73.951332
40.817451	-73.938637
40.795097	-73.932938
40.791233	-73.951195
40.816574	-73.943001
40.814953	-73.948952
40.785675	-73.950325
40.807148	-73.941917
40.839725	-73.940514
40.787292	-73.954201
40.806782	-73.964935
40.825825	-73.950684
40.831764	-73.942932
40.803459	-73.955811
40.801044	-73.934929
40.805859	-73.954399
40.783138	-73.944817
40.808777	-73.940567
40.8181	-73.952774
40.804176	-73.966164
40.805088	-73.939613
40.808586	-73.959602
40.807312	-73.949631
40.829586	-73.948425
40.861698	-73.924759
40.846558	-73.938255
40.795933	-73.949837
40.812031	-73.942337
40.848152	-73.937614
40.807678	-73.945686
40.787785	-73.955276
40.797653	-73.946556
40.802788	-73.957039
40.785969	-73.950516
40.82563	-73.95089
40.805382	-73.939209
40.804787	-73.939919
40.804836	-73.966095
40.804314	-73.937386
40.805645	-73.965668
40.799065	-73.950615
40.786133	-73.951454
40.795994	-73.949944
40.796017	-73.941345
40.825115	-73.945663
40.818958	-73.940933
40.800613	-73.946564
40.799538	-73.945076
40.78907	-73.954956
40.811924	-73.955002
40.817123	-73.95369
40.804947	-73.939133
40.78577	-73.951035
40.790691	-73.947372
40.805252	-73.954903
40.821266	-73.939415
40.800461	-73.954437
40.850998	-73.938423
40.798489	-73.93676
40.803158	-73.963989
40.810799	-73.952469
40.81736	-73.938675
