lat	lng
40.793457	-73.949478
40.790668	-73.953941
40.809612	-73.95166
40.809673	-73.951324
40.813946	-73.959694
40.807384	-73.945709
40.78614	-73.951324
40.804241	-73.937546
40.806957	-73.964378
40.805061	-73.962334
40.795681	-73.935684
40.838963	-73.939667
40.811848	-73.942642
40.790764	-73.95369
40.808144	-73.945045
40.818241	-73.952789
40.808964	-73.952316
40.816784	-73.94249
40.785801	-73.950798
40.823463	-73.937698
40.804317	-73.937286
40.809311	-73.959183
40.826378	-73.95047
40.804298	-73.962967
40.823898	-73.948669
40.807407	-73.964333
40.821766	-73.942764
40.791351	-73.951241
40.804958	-73.939079
40.838306	-73.941635
40.789242	-73.952568
40.789719	-73.952232
40.789806	-73.952332
40.800072	-73.940475
40.789207	-73.946457
40.811581	-73.950256
40.804611	-73.938263
40.804619	-73.937759
40.80228	-73.949463
40.801506	-73.934547
40.806698	-73.953728
40.810722	-73.952759
40.788555	-73.955208
40.786869	-73.953308
40.793793	-73.940247
40.789532	-73.940086
40.809452	-73.9515
40.812023	-73.961174
40.805565	-73.954346
40.80817	-73.959991
40.802197	-73.949852
40.804291	-73.966629
40.815323	-73.939896
40.790543	-73.952026
40.790646	-73.954018
40.804909	-73.939056
40.801601	-73.94838
40.795284	-73.932884
40.814751	-73.940178
40.790741	-73.953659
40.816074	-73.945564
40.816902	-73.938705
40.790695	-73.953644
40.78981	-73.952263
40.824978	-73.951363
40.803097	-73.952347
40.802437	-73.956764
40.803627	-73.935944
40.811737	-73.961006
40.797997	-73.933861
40.814629	-73.944092
40.812084	-73.942474
40.811272	-73.943069
40.812969	-73.941811
40.805046	-73.961861
40.792824	-73.940887
40.797077	-73.94973
40.798363	-73.952789
40.811119	-73.950562
40.790344	-73.95195
40.802887	-73.9338
40.808754	-73.952255
40.839661	-73.940506
40.800522	-73.946228
40.823605	-73.941422
40.805702	-73.939171
40.85424	-73.933762
40.817379	-73.946014
40.788727	-73.955025
40.81538	-73.940063
40.807091	-73.937775
40.808304	-73.945099
40.78949	-73.940086
40.813507	-73.956116
40.802521	-73.949295
40.820133	-73.955299
40.804482	-73.937607
40.810879	-73.952454
40.788551	-73.953201
40.814934	-73.940239
40.808743	-73.944946
40.807133	-73.945885
40.841053	-73.942558
40.8078	-73.945412
40.828812	-73.948547
40.790733	-73.953674
40.805061	-73.93924
40.804253	-73.955566
40.798096	-73.95208
40.789795	-73.952362
40.805058	-73.939178
40.803432	-73.94873
40.821419	-73.938454
40.827904	-73.949219
40.812214	-73.949753
40.815262	-73.958038
40.787258	-73.949951
40.804543	-73.955513
40.808102	-73.945068
40.804943	-73.954948
40.80521	-73.939018
40.79092	-73.953499
40.80508	-73.938972
40.800674	-73.94622
40.82272	-73.941772
40.800671	-73.954582
40.789776	-73.952278
40.823738	-73.937744
40.812214	-73.942329
40.796207	-73.935364
40.804531	-73.955406
40.811005	-73.952957
40.804607	-73.955162
40.791695	-73.946762
40.832596	-73.945473
40.798717	-73.936615
40.805698	-73.938484
40.803642	-73.937981
40.790115	-73.951813
40.803993	-73.96624
40.808342	-73.944992
40.816463	-73.946716
40.79776	-73.939308
40.79874	-73.941559
40.80204	-73.934128
40.814571	-73.957253
40.806412	-73.942108
40.820309	-73.943642
40.817318	-73.938499
40.829659	-73.940598
40.841476	-73.94062
40.80529	-73.939377
40.80817	-73.94503
40.798046	-73.952042
40.800354	-73.944572
40.804764	-73.94136
40.811451	-73.950119
40.80479	-73.938469
40.784676	-73.947746
40.807907	-73.945572
40.806557	-73.942421
40.790741	-73.953651
40.798061	-73.9403
40.805218	-73.939331
40.849365	-73.936707
40.796124	-73.93573
40.804478	-73.962761
40.808033	-73.94519
40.817966	-73.945564
40.80521	-73.939148
40.788891	-73.94664
40.798168	-73.952393
40.78614	-73.950729
40.810688	-73.952263
40.792862	-73.93998
40.794186	-73.936752
40.794144	-73.951157
40.816284	-73.93943
40.790154	-73.951981
40.840927	-73.942268
40.809769	-73.944153
40.795223	-73.933304
40.791706	-73.944504
40.805378	-73.939186
40.848297	-73.937813
40.796951	-73.937943
40.802753	-73.963448
40.79707	-73.949188
40.805435	-73.939919
40.815578	-73.939903
40.802689	-73.933731
40.817711	-73.941849
40.79792	-73.940102
40.847622	-73.93811
40.865398	-73.92762
40.807709	-73.952972
40.798584	-73.941284
40.797142	-73.949677
40.805191	-73.938995
40.813221	-73.945282
40.808086	-73.945099
40.790733	-73.953674
40.808762	-73.952141
40.813892	-73.940437
40.804947	-73.938911
40.79332	-73.940392
40.810589	-73.952095
40.815647	-73.958145
40.795593	-73.932213
40.820934	-73.937241
40.807735	-73.964005
40.801788	-73.957161
40.805328	-73.939156
40.80368	-73.953506
40.81871	-73.944908
40.810852	-73.943237
40.808193	-73.94503
40.80357	-73.948494
40.805904	-73.954338
40.824135	-73.937393
40.805389	-73.938965
40.826393	-73.950539
40.818691	-73.956284
40.789108	-73.954834
40.805367	-73.939034
40.872494	-73.912544
40.80582	-73.954445
40.83025	-73.941719
40.808098	-73.945381
40.806576	-73.95369
40.855427	-73.93335
40.80455	-73.937599
40.830196	-73.947891
40.832996	-73.940437
40.812214	-73.938034
40.789879	-73.952415
40.808167	-73.945023
40.825298	-73.951508
40.811378	-73.95388
40.836487	-73.943214
40.865883	-73.9263
40.798786	-73.941925
40.803791	-73.952164
40.797901	-73.942184
40.84185	-73.940895
40.802071	-73.949524
40.808296	-73.944977
40.815544	-73.947304
40.823891	-73.944817
40.792416	-73.950516
40.802128	-73.939148
40.807983	-73.944962
40.815823	-73.943153
40.8144	-73.958961
40.840103	-73.941093
40.823872	-73.944572
40.82877	-73.937645
40.834888	-73.94487
40.825745	-73.939682
40.816566	-73.953812
40.841106	-73.942245
40.804302	-73.9552
40.82317	-73.942276
40.802204	-73.949966
40.802979	-73.934074
40.804489	-73.93766
40.821194	-73.954048
40.834221	-73.944962
40.796127	-73.947441
40.839199	-73.941383
40.803791	-73.937897
40.79089	-73.947281
40.832897	-73.945839
40.864086	-73.918159
40.804028	-73.936417
40.805145	-73.938942
40.805099	-73.939064
40.795853	-73.932213
40.784271	-73.943909
40.822441	-73.938393
40.808128	-73.945183
40.814125	-73.94455
40.80426	-73.966537
40.789825	-73.952354
40.798214	-73.940445
40.81163	-73.950256
40.804993	-73.939072
40.809483	-73.94912
40.807076	-73.946114
40.829659	-73.948395
40.817963	-73.953033
40.797817	-73.93409
40.804325	-73.937325
40.784683	-73.948685
40.803959	-73.937759
40.824162	-73.937431
40.819668	-73.944344
40.807896	-73.945526
40.805912	-73.940796
40.808926	-73.952118
40.865211	-73.927078
40.789902	-73.952377
40.805264	-73.939079
40.813835	-73.944939
40.804482	-73.937691
40.799377	-73.951462
40.84045	-73.939926
40.806587	-73.942467
40.823692	-73.952606
40.809402	-73.951485
40.797157	-73.937721
40.830811	-73.947372
40.804321	-73.955551
40.839729	-73.940659
40.808239	-73.946205
40.825916	-73.951019
40.793259	-73.94986
40.806534	-73.950241
40.830997	-73.94738
40.805031	-73.938721
40.807667	-73.945358
