lat	lng
40.805023	-73.939011
40.786293	-73.942566
40.787209	-73.953911
40.802322	-73.943214
40.805	-73.939415
40.840549	-73.940277
40.798424	-73.952721
40.828957	-73.948792
40.808125	-73.94886
40.82394	-73.952103
40.839878	-73.940781
40.80547	-73.939255
40.808716	-73.944908
40.790993	-73.94725
40.827915	-73.949547
40.829132	-73.944725
40.785736	-73.948906
40.805676	-73.940453
40.813614	-73.94368
40.806248	-73.95414
40.817245	-73.94796
40.801701	-73.959259
40.800072	-73.952812
40.834572	-73.944366
40.805321	-73.939163
40.804436	-73.937271
40.791843	-73.945129
40.799252	-73.945374
40.790539	-73.945541
40.805653	-73.940491
40.827686	-73.938431
40.804932	-73.938812
40.816818	-73.94735
40.798595	-73.941444
40.804516	-73.937637
40.808113	-73.952805
40.802765	-73.963707
40.799431	-73.945229
40.784634	-73.948334
40.809261	-73.959373
40.797855	-73.939682
40.806076	-73.965523
40.808342	-73.948738
40.796104	-73.949791
40.785213	-73.949257
40.808712	-73.937706
40.795807	-73.93544
40.857647	-73.935242
40.803177	-73.964203
40.793781	-73.9403
40.847618	-73.938011
40.817497	-73.953239
40.803082	-73.963707
40.804729	-73.966423
40.80352	-73.948692
40.802902	-73.96389
40.819489	-73.953613
40.816727	-73.938873
40.805008	-73.962372
40.800426	-73.944511
40.785816	-73.950722
40.798149	-73.939789
40.787201	-73.947723
40.791634	-73.938911
40.805	-73.939392
40.800148	-73.94062
40.78981	-73.95224
40.798073	-73.94812
40.825481	-73.9412
40.816368	-73.946617
40.81208	-73.942314
40.798939	-73.952057
40.788357	-73.953262
40.785004	-73.949059
40.866871	-73.923752
40.844341	-73.938934
40.7911	-73.945
40.828918	-73.948753
40.804806	-73.966415
40.805119	-73.939728
40.784531	-73.947655
40.813423	-73.956429
40.805325	-73.939262
40.79781	-73.946503
40.791195	-73.942055
40.808022	-73.952812
40.828922	-73.937523
40.798695	-73.941833
40.796253	-73.947464
40.826477	-73.950302
40.789066	-73.940552
40.858593	-73.931755
40.805042	-73.93911
40.82259	-73.953476
40.805077	-73.938995
40.802959	-73.956512
40.805801	-73.954407
40.800922	-73.944283
40.83403	-73.945114
40.82066	-73.954422
40.829002	-73.948761
40.851105	-73.939507
40.823574	-73.942657
40.796371	-73.949554
40.81546	-73.943985
40.820099	-73.9552
40.851353	-73.941139
40.788116	-73.944199
40.798717	-73.936584
40.79924	-73.941162
40.857735	-73.932114
40.806374	-73.953987
40.805107	-73.939423
40.79285	-73.937584
40.804523	-73.93737
40.800308	-73.944618
40.809055	-73.95195
40.822777	-73.942024
40.805138	-73.939125
40.8106	-73.952293
40.788528	-73.943863
40.825485	-73.948265
40.786125	-73.942734
40.831478	-73.946915
40.804138	-73.948227
40.805527	-73.962097
40.805157	-73.938988
40.831886	-73.942825
40.788181	-73.949196
40.805088	-73.939323
40.835041	-73.944321
40.796513	-73.936409
40.828018	-73.949287
40.787415	-73.94487
40.800907	-73.944153
40.818542	-73.945152
40.818558	-73.94529
40.796272	-73.9384
40.819733	-73.955482
40.83968	-73.940926
40.785973	-73.95105
40.823006	-73.942337
40.844585	-73.938934
40.794388	-73.948952
40.816502	-73.953987
40.791245	-73.951256
40.823853	-73.952492
40.799793	-73.946907
40.836342	-73.943398
40.81118	-73.961678
40.785294	-73.949448
40.809895	-73.953117
40.813427	-73.941483
40.812798	-73.949158
40.841362	-73.939774
40.812901	-73.955849
40.823742	-73.937637
40.815361	-73.943779
40.80769	-73.939171
40.802235	-73.943329
40.819668	-73.940727
40.814903	-73.957657
40.846684	-73.935722
40.804134	-73.94696
40.805614	-73.939148
40.825134	-73.947777
40.79855	-73.941727
40.788597	-73.953148
40.801674	-73.945824
40.83448	-73.944534
40.820641	-73.936478
40.798923	-73.936234
40.813816	-73.959862
40.799114	-73.941055
40.80127	-73.950378
40.808891	-73.947929
40.82769	-73.949478
40.85006	-73.935822
40.804573	-73.93795
40.848225	-73.940399
40.784931	-73.948463
40.787861	-73.941399
40.805576	-73.938461
40.792492	-73.946053
40.820702	-73.939674
40.798077	-73.939857
40.810581	-73.952263
40.812881	-73.955925
40.81855	-73.945122
40.819672	-73.955597
40.791111	-73.951233
40.837055	-73.942818
40.816124	-73.960541
40.804523	-73.9375
40.791126	-73.939003
40.820343	-73.943657
40.786785	-73.953255
40.787525	-73.941658
40.810341	-73.957733
40.804733	-73.966255
40.794746	-73.944603
40.802921	-73.933525
40.802113	-73.953468
40.866329	-73.92482
40.83493	-73.944328
40.842216	-73.939323
40.819504	-73.944389
40.866901	-73.923592
40.796398	-73.936234
40.842163	-73.939316
40.835529	-73.940201
40.811073	-73.958031
40.787689	-73.955399
40.798008	-73.933891
40.81192	-73.957397
40.820171	-73.955452
40.822826	-73.949417
40.799606	-73.956062
40.802818	-73.952209
40.801308	-73.95034
40.843388	-73.93914
40.79718	-73.938683
40.790756	-73.942551
40.806232	-73.954048
40.791367	-73.938728
40.853916	-73.938278
40.787262	-73.954079
40.852192	-73.934784
40.792419	-73.94104
