lat	lng
40.815746	-73.947144
40.837769	-73.942184
40.81076	-73.952309
40.809891	-73.951385
40.81012	-73.950935
40.794476	-73.946869
40.797611	-73.94239
40.803242	-73.948837
40.805241	-73.962387
40.805061	-73.938995
40.795986	-73.941521
40.825787	-73.950844
40.81348	-73.956146
40.804836	-73.955116
40.790195	-73.951988
40.790722	-73.953796
40.80806	-73.964088
40.810955	-73.953255
40.80751	-73.952843
40.805168	-73.947426
40.804882	-73.962364
40.795189	-73.933235
40.801193	-73.939827
40.790001	-73.952477
40.798241	-73.948685
40.795914	-73.935539
40.78907	-73.954445
40.786964	-73.953255
40.80777	-73.945641
40.800694	-73.957939
40.816242	-73.939423
40.807629	-73.944771
40.804989	-73.939156
40.804916	-73.938889
40.83606	-73.943245
40.804787	-73.962486
40.823242	-73.94165
40.790009	-73.951599
40.803814	-73.936096
40.805809	-73.940285
40.839535	-73.941032
40.817966	-73.959679
40.808643	-73.952194
40.810265	-73.943764
40.804272	-73.948013
40.808395	-73.950554
40.821827	-73.953903
40.806076	-73.954094
40.787502	-73.954094
40.810635	-73.950829
40.806927	-73.946243
40.795738	-73.932365
40.801823	-73.949829
40.78812	-73.953903
40.7985	-73.941605
40.828514	-73.945229
40.79081	-73.953598
40.802055	-73.949509
40.840946	-73.942818
40.817825	-73.941986
40.823864	-73.944939
40.790741	-73.953613
40.801968	-73.949333
40.804581	-73.966225
40.807747	-73.945557
40.810524	-73.95211
40.847954	-73.937431
40.825054	-73.951385
40.841904	-73.939354
40.808041	-73.963524
40.804775	-73.966209
40.850101	-73.935921
40.802898	-73.963699
40.790813	-73.954048
40.827816	-73.949554
40.815865	-73.958511
40.807865	-73.94548
40.84214	-73.942299
40.834049	-73.945076
40.801842	-73.943489
40.815746	-73.944771
40.809994	-73.950562
40.841179	-73.94249
40.804955	-73.939529
40.791061	-73.947449
40.839638	-73.94072
40.789829	-73.940247
40.810028	-73.950745
40.789906	-73.951912
40.807358	-73.953377
40.789448	-73.94017
40.808144	-73.945831
40.802097	-73.934135
40.805027	-73.939453
40.805294	-73.939178
40.801666	-73.94886
40.80566	-73.961868
40.809582	-73.944107
40.805134	-73.93924
40.805588	-73.950722
40.812305	-73.938042
40.810043	-73.950592
40.801594	-73.94873
40.802891	-73.951492
40.816898	-73.942673
40.784283	-73.947227
40.802433	-73.956818
40.7994	-73.939087
40.804188	-73.936966
40.784889	-73.948524
40.800289	-73.946823
40.817657	-73.945709
40.791889	-73.952911
40.802162	-73.949966
40.787914	-73.955482
40.800442	-73.94455
40.786526	-73.952286
40.838322	-73.94165
40.806335	-73.953934
40.786037	-73.951065
40.805027	-73.939285
40.810608	-73.952415
40.795242	-73.932304
40.813011	-73.945473
40.808601	-73.944771
40.804081	-73.966492
40.850761	-73.938423
40.835819	-73.943428
40.803654	-73.935753
40.787292	-73.954178
40.798698	-73.941383
40.789333	-73.954681
40.796165	-73.935303
40.805222	-73.939323
40.805538	-73.938728
40.789783	-73.952179
40.806244	-73.942429
40.80999	-73.962624
40.801537	-73.957489
40.790813	-73.953751
40.810719	-73.943481
40.795753	-73.931793
40.796684	-73.94725
40.801464	-73.950027
40.807377	-73.964172
40.789677	-73.95446
40.820534	-73.936485
40.815331	-73.958206
40.805428	-73.939148
40.79607	-73.949097
40.80162	-73.944641
40.814419	-73.944519
40.789806	-73.951958
40.805164	-73.939339
40.802513	-73.956757
40.814247	-73.940758
40.815651	-73.954636
40.812923	-73.955948
40.811035	-73.938873
40.805428	-73.93927
40.804501	-73.937477
40.839733	-73.940346
40.827557	-73.949493
40.804573	-73.955338
40.799019	-73.940575
40.808285	-73.960167
40.808182	-73.945503
40.805199	-73.954842
40.798275	-73.952553
40.790905	-73.953835
40.819805	-73.951859
40.805443	-73.96241
40.790253	-73.939522
40.802116	-73.934204
40.813622	-73.960129
40.82032	-73.935944
40.810474	-73.951546
40.805882	-73.940773
40.792133	-73.938072
40.824833	-73.947838
40.809361	-73.94854
40.848103	-73.937897
40.810322	-73.951004
40.805161	-73.93914
40.805458	-73.939384
40.839439	-73.940712
40.808228	-73.948898
40.789295	-73.954796
40.789139	-73.952667
40.81506	-73.957878
40.810505	-73.951904
40.84679	-73.938324
40.789742	-73.952271
40.7901	-73.952087
40.808201	-73.963814
40.791561	-73.946861
40.804974	-73.938843
40.78923	-73.954987
40.810658	-73.952385
40.806118	-73.965309
40.826553	-73.950752
40.815166	-73.943459
40.787376	-73.941841
40.81506	-73.958549
40.805099	-73.939316
40.805183	-73.939461
40.840416	-73.939941
40.816906	-73.959427
40.829079	-73.948654
40.813	-73.941566
40.787956	-73.953644
40.795559	-73.932114
40.791012	-73.953491
40.870186	-73.915466
40.789864	-73.952217
40.795601	-73.932037
40.79092	-73.953613
40.824429	-73.952133
40.821285	-73.954208
40.80061	-73.954597
40.805096	-73.938843
40.804626	-73.947792
40.806484	-73.953911
40.785648	-73.949921
40.805225	-73.938965
40.805794	-73.939178
40.787491	-73.941544
40.805874	-73.954285
40.851368	-73.939873
40.811783	-73.957405
40.805439	-73.939362
40.805229	-73.939178
40.805038	-73.939484
40.812199	-73.949745
40.801315	-73.934601
40.790485	-73.953705
40.784672	-73.948624
40.790771	-73.953629
40.804581	-73.938316
40.797939	-73.939865
40.824139	-73.944839
40.819237	-73.947113
40.807976	-73.945923
40.82616	-73.950554
40.805267	-73.951172
40.83773	-73.942223
40.812428	-73.956963
40.802036	-73.953316
40.789783	-73.952232
40.808044	-73.964043
40.853226	-73.934212
40.826256	-73.950485
40.801727	-73.949066
40.813656	-73.959793
40.805309	-73.939255
40.786011	-73.951027
40.815693	-73.939735
40.838795	-73.941376
40.803818	-73.948311
40.790367	-73.943504
40.797462	-73.948746
40.834106	-73.941101
40.827728	-73.949341
40.801632	-73.943726
40.839146	-73.937431
40.804974	-73.939774
40.816647	-73.946404
40.803219	-73.948792
40.804195	-73.966675
40.798264	-73.941971
40.841991	-73.939339
40.833736	-73.945244
40.80685	-73.953644
40.815647	-73.958115
40.807667	-73.945572
40.814613	-73.938042
40.810291	-73.951073
40.813091	-73.956123
40.822845	-73.938362
40.850132	-73.933136
40.804626	-73.937958
40.805206	-73.939201
40.81546	-73.958023
40.815266	-73.958725
40.81731	-73.942329
40.796436	-73.938431
40.835941	-73.943542
40.805523	-73.954605
40.801674	-73.948952
40.80434	-73.955299
40.809319	-73.948814
40.819302	-73.940727
40.823418	-73.952995
40.789742	-73.954414
40.798122	-73.952118
40.813095	-73.956253
40.805527	-73.961876
40.808235	-73.945129
40.867706	-73.921013
40.807762	-73.945259
40.788273	-73.954254
40.801678	-73.948944
40.805626	-73.961853
40.79068	-73.954025
40.809608	-73.95166
40.812763	-73.945572
40.80883	-73.952194
40.811481	-73.953972
40.790817	-73.953743
40.799988	-73.944633
40.79789	-73.939812
40.789631	-73.95443
40.822651	-73.953194
40.810551	-73.943443
40.808681	-73.959343
40.804703	-73.955116
40.840881	-73.939995
40.810299	-73.951042
40.805527	-73.954552
40.818501	-73.941238
40.807011	-73.960899
40.802906	-73.933899
40.808071	-73.94519
40.785831	-73.95105
40.803005	-73.956268
40.800011	-73.938644
40.816151	-73.943527
40.799511	-73.943321
40.82634	-73.943275
40.839352	-73.940193
40.850506	-73.9328
40.804993	-73.968483
40.841309	-73.941963
40.791466	-73.944527
40.856434	-73.93293
40.804855	-73.966072
40.796463	-73.935242
40.80505	-73.939346
40.808056	-73.945877
40.816822	-73.938904
40.797047	-73.946915
40.807789	-73.94545
40.840393	-73.943535
40.805244	-73.939201
40.82019	-73.937576
40.827732	-73.949463
40.789703	-73.954544
40.825867	-73.939743
40.805153	-73.939041
40.803734	-73.93795
40.796772	-73.947128
40.806015	-73.940475
40.805576	-73.962364
40.811039	-73.953125
40.815723	-73.958725
40.804008	-73.95443
40.810726	-73.952354
40.835358	-73.944008
40.796612	-73.938164
40.812515	-73.950958
40.790684	-73.951622
40.807896	-73.94516
40.807758	-73.945274
40.805416	-73.939026
40.823689	-73.95237
40.842018	-73.942345
40.815201	-73.943909
40.810146	-73.950996
40.830742	-73.943306
40.800957	-73.957924
40.78986	-73.952194
40.81097	-73.953026
40.80505	-73.947365
40.790348	-73.947739
40.805946	-73.940453
40.810879	-73.950424
40.797344	-73.940727
40.809353	-73.95179
40.785767	-73.950844
40.810326	-73.939407
40.795128	-73.933479
40.814896	-73.958771
40.808201	-73.945183
40.790726	-73.95359
40.851955	-73.934883
40.830208	-73.947868
40.805328	-73.939247
40.78989	-73.952286
40.805145	-73.939316
40.783783	-73.943878
40.806522	-73.953949
40.803154	-73.934303
40.807205	-73.964485
40.808525	-73.945107
40.794327	-73.94915
40.800358	-73.935432
40.789871	-73.95224
40.823242	-73.942207
40.823902	-73.944847
40.792454	-73.941216
40.805241	-73.93924
40.818142	-73.945374
40.803993	-73.954437
40.841606	-73.940796
40.797195	-73.949165
40.808537	-73.947151
40.807869	-73.945549
