lat	lng
40.805557	-73.965843
40.810665	-73.95079
40.805557	-73.962151
40.805424	-73.93924
40.79248	-73.946182
40.838001	-73.941971
40.811535	-73.95385
40.795624	-73.932312
40.795403	-73.932129
40.809673	-73.951576
40.7868	-73.954025
40.810474	-73.943626
40.822182	-73.953552
40.7906	-73.948151
40.802071	-73.953331
40.865585	-73.92688
40.805073	-73.962334
40.807926	-73.945396
40.814114	-73.941032
40.792259	-73.952553
40.829418	-73.948097
40.786674	-73.952461
40.819611	-73.94059
40.790363	-73.939354
40.805103	-73.939468
40.826073	-73.950836
40.790905	-73.95401
40.805332	-73.965919
40.802982	-73.956329
40.867157	-73.922546
40.807266	-73.945915
40.84124	-73.94268
40.817574	-73.941963
40.857162	-73.932411
40.827827	-73.936089
40.789043	-73.952629
40.789837	-73.95459
40.825928	-73.95079
40.788857	-73.955261
40.807396	-73.952995
40.823795	-73.944969
40.803875	-73.963066
40.806652	-73.942596
40.803219	-73.942513
40.80151	-73.949982
40.806423	-73.942001
40.811291	-73.952164
40.814644	-73.959213
40.808498	-73.948616
40.832775	-73.943802
40.803967	-73.966446
40.822918	-73.942085
40.804314	-73.937523
40.806664	-73.964966
40.803879	-73.95385
40.79089	-73.953903
40.805107	-73.93911
40.805115	-73.939301
40.805504	-73.962013
40.791756	-73.938225
40.790348	-73.951843
40.822605	-73.941208
40.813347	-73.948814
40.786438	-73.942421
40.81271	-73.945778
40.798523	-73.941269
40.866562	-73.920547
40.811661	-73.951851
40.818199	-73.941757
40.804775	-73.938934
40.792831	-73.952164
40.801208	-73.950417
40.784786	-73.948402
40.818584	-73.937767
40.809177	-73.944336
40.807369	-73.964272
40.804554	-73.95536
40.867519	-73.9216
40.791649	-73.952965
40.810169	-73.960945
40.802002	-73.949455
40.806534	-73.942039
40.804371	-73.937492
40.802277	-73.949402
40.80407	-73.937714
40.790073	-73.952271
40.80537	-73.940834
40.826931	-73.945442
40.841591	-73.939484
40.798817	-73.939293
40.820435	-73.940132
40.811386	-73.942841
40.787025	-73.950089
40.806664	-73.942093
40.810482	-73.95195
40.84108	-73.939873
40.802601	-73.956871
40.804333	-73.966766
40.794724	-73.94828
40.817764	-73.938316
40.789265	-73.952583
40.804581	-73.966309
40.804363	-73.95549
40.803448	-73.9636
40.805527	-73.965889
40.815166	-73.95813
40.816307	-73.946762
40.809231	-73.948326
40.804909	-73.939835
40.787457	-73.954445
40.805061	-73.938988
40.835037	-73.940552
40.805489	-73.962074
40.825039	-73.946999
