lat	lng
40.825752	-73.93985
40.827354	-73.938698
40.816536	-73.939201
40.819267	-73.940956
40.811825	-73.942665
40.833019	-73.942009
40.810112	-73.951103
40.820766	-73.954773
40.823818	-73.944321
40.793819	-73.951454
40.831825	-73.942711
40.810322	-73.950974
40.809196	-73.944321
40.865063	-73.928085
40.792191	-73.950424
40.813499	-73.956177
40.814278	-73.940666
40.791626	-73.953148
40.812168	-73.951302
40.845543	-73.938644
40.786358	-73.952232
40.808159	-73.96373
40.863586	-73.926178
40.814919	-73.942787
40.812519	-73.956963
40.80851	-73.944824
40.821106	-73.939545
40.809284	-73.947975
40.81369	-73.955971
40.810772	-73.952438
40.847	-73.938255
40.78825	-73.949409
40.861809	-73.924866
40.839703	-73.94091
40.827007	-73.949898
40.828014	-73.938087
40.842949	-73.940453
40.788616	-73.940811
40.820518	-73.954964
40.8288	-73.948662
40.850788	-73.935448
40.850014	-73.935776
40.817959	-73.945412
40.812996	-73.955986
40.802246	-73.933929
40.822636	-73.942131
40.828922	-73.948463
40.80405	-73.93679
40.805096	-73.93914
40.850502	-73.932953
40.80518	-73.962204
40.794601	-73.944633
40.861374	-73.924576
40.807243	-73.943932
40.838173	-73.941895
40.818523	-73.945122
40.785816	-73.950851
40.804478	-73.955597
40.823803	-73.948235
40.822491	-73.953217
40.789864	-73.952293
40.804657	-73.966194
40.834507	-73.945396
40.837421	-73.937004
40.800514	-73.93531
40.80238	-73.950424
40.808586	-73.945068
40.789925	-73.952126
40.804253	-73.937172
40.808102	-73.945068
40.815556	-73.940002
40.811741	-73.942696
40.809483	-73.959045
40.828838	-73.945076
40.801899	-73.94326
40.814457	-73.944176
40.806198	-73.946602
40.835243	-73.941856
40.80006	-73.945023
40.808659	-73.945419
40.839741	-73.940964
40.804527	-73.937386
40.802177	-73.949593
40.815617	-73.943359
40.865719	-73.927116
40.81982	-73.944183
40.797443	-73.950455
40.805157	-73.939186
40.823826	-73.944679
40.828842	-73.948647
40.815773	-73.95784
40.815243	-73.943878
40.802986	-73.952019
40.810703	-73.9524
40.804832	-73.96624
40.870441	-73.914734
40.841206	-73.940056
40.841	-73.939964
40.820518	-73.954964
40.804359	-73.937279
40.811493	-73.950119
40.80415	-73.966415
40.815838	-73.954536
40.810726	-73.943459
40.808567	-73.944832
40.814201	-73.936378
40.805042	-73.939102
40.804516	-73.95713
40.819733	-73.936882
40.804783	-73.955055
40.815308	-73.943825
40.866459	-73.920395
40.802624	-73.948967
40.804291	-73.937317
40.804104	-73.936958
40.865269	-73.919708
40.8078	-73.944191
40.811714	-73.94651
40.796185	-73.935196
40.811768	-73.96109
40.859497	-73.931305
40.855591	-73.929085
40.826977	-73.949898
40.796696	-73.934776
40.795902	-73.935516
40.79623	-73.949677
40.795353	-73.942009
40.80899	-73.952019
40.799362	-73.935974
40.813786	-73.941269
40.804066	-73.937737
40.812416	-73.942291
40.848251	-73.933693
40.814323	-73.940804
