704	35163946
705	35164012
706	35164070
707	35164082
708	35164094
709	35164100
710	35164124
711	35164136
712	35164159
713	35164197
714	35164240
715	35164331
716	35164355
717	35164379
718	35164422
719	35164458
720	35164461
721	35164501
722	35164513
723	35164525
724	35164537
725	35164586
726	35164598
727	35164604
728	35164616
729	35164628
730	35164636
731	35164732
732	35165001
733	35165098
734	35165104
735	35165207
736	35165220
737	35165232
738	35165244
739	35165300
740	35165311
741	35165323
742	35165335
743	35165347
744	35165359
745	35165372
746	35165591
747	35165612
748	35165621
749	35165633
750	35165670
751	35165700
752	35165748
753	35167411
754	35167435
755	35167447
756	35167459
757	35167472
758	35167484
759	35167782
760	35168661
761	35168671
762	35168683
763	35168701
764	35168749
765	35168750
766	35168762
767	35168828
768	35168841
769	35168853
770	35169024
771	35169055
772	35169067
773	35169663
774	35170173
775	35170458
776	35170501
777	35170549
778	35170550
779	35170562
780	35170636
781	35170653
782	35170665
783	35170677
784	35170690
785	35170707
786	35170719
787	35170732
788	35170768
789	35170773
790	35170781
791	35170793
792	35170847
793	35170859
794	35170860
795	35170872
796	35170884
797	35170896
798	35170902
799	35170938
800	35170948
801	35170951
802	35170963
803	35170975
804	35170987
805	35170999
806	35171001
807	35171074
808	35171098
809	35171116
810	35171136
811	35171165
812	35171189
813	35171190
814	35171207
815	35171256
816	35171268
817	35171273
818	35171311
819	35171335
820	35171360
821	35171396
822	35171414
823	35171448
824	35171487
825	35171499
826	35171517
827	35171542
828	35171591
829	35171621
830	35171694
831	35171700
832	35171736
833	35171748
834	35171773
835	35171785
836	35172054
837	35172492
838	35172509
839	35172546
840	35172558
841	35172601
842	35172873
843	35173149
844	35173150
845	35173162
846	35173174
847	35173319
848	35173666
849	35173685
850	35173708
851	35173712
852	35174087
853	35174099
854	35174166
855	35174178
856	35174185
857	35174208
858	35174212
859	35174336
860	35175043
861	35175547
862	35175559
863	35175560
864	35175870
865	35175894
866	35175900
867	35175912
868	35175936
869	35175959
870	35175961
871	35175973
872	35176151
873	35176163
874	35176187
875	35176205
876	35176576
877	35176588
878	35176597
879	35176667
880	35176679
881	35176680
882	35176783
883	35176795
884	35176837
885	35176850
886	35176862
887	35176898
888	35176904
889	35176916
890	35176936
891	35176977
892	35176989
893	35177015
894	35177027
895	35177076
896	35177106
897	35177143
898	35177155
899	35177179
900	35177180
901	35177192
902	35177210
903	35177234
904	35177246
905	35177258
906	35177313
907	35177374
908	35177398
909	35177416
910	35177428
911	35177441
912	35177489
913	35177507
914	35177519
915	35177520
916	35177532
917	35177556
918	35177581
919	35177593
920	35177647
921	35177672
922	35177684
923	35177714
924	35177726
925	35177799
926	35177805
927	35177830
928	35177854
929	35177912
930	35177921
931	35177933
932	35177957
933	35177970
934	35178019
935	35178020
936	35178056
937	35178068
938	35178100
939	35178135
940	35178159
941	35178160
942	35178184
943	35178299
944	35178330
945	35178366
946	35178385
947	35178457
